ramp_id,sport_name,track,race_number,race_time,country,bf_uk_adj_revenue,bf_ie_adj_revenue,pp_uk_adj_revenue,pp_ie_adj_revenue,adj_revenue
9483117,Horse Racing,KANAZAWA,4,2022-06-26 05:20:00,Japan,0.5,0.0,40.0235,29.2828,69.8063
9403315,Horse Racing,SAGA,9,2022-06-03 09:30:00,Japan,12.53,0.0,81.8056,0.0722,94.4078
9458336,Horse Racing,TOKYO,5,2022-06-19 04:35:00,Japan,3.1,0.0,5.8405,2.6547,11.5952
9485683,Horse Racing,URAWA,5,2022-06-27 06:10:00,Japan,3.3869,0.0,6.2808,0.4965,10.1642
9427754,Horse Racing,OHI,11,2022-06-10 12:10:00,Japan,0.6784,0.0,55.9024,6.6068,63.1876
9483179,Horse Racing,TOKYO,6,2022-06-26 04:45:00,Japan,-0.7253,0.0,-1.1108,1.075,-0.7611
9479948,Horse Racing,TOKYO,3,2022-06-25 03:05:00,Japan,0.0,0.0,0.3242,21.4834,21.8076
9403319,Horse Racing,SONODA,1,2022-06-03 06:30:00,Japan,0.4333,0.0,2.1358,0.0086,2.5777
9427767,Horse Racing,SONODA,12,2022-06-10 12:30:00,Japan,8.7487,0.0,9.1725,9.847,27.7682
9400269,Horse Racing,KASAMATSU,11,2022-06-02 08:25:00,Japan,-5.4882,0.0,11.0635,-2.8197,2.7556
9471684,Horse Racing,SONODA,1,2022-06-23 02:45:00,Japan,2.4543,0.0,45.6517,-27.4158,20.6902
9458340,Horse Racing,TOKYO,8,2022-06-19 06:05:00,Japan,8.4127,0.2039,23.0386,8.3957,40.0509
9395793,Horse Racing,SONODA,2,2022-06-01 05:05:00,Japan,0.1667,0.0,-74.7558,-3.7623,-78.3514
9492047,Horse Racing,SONODA,1,2022-06-29 02:45:00,Japan,3.5193,0.0,532.3598,9.5645,545.4436
9463866,Horse Racing,MIZUSAWA,8,2022-06-21 07:55:00,Japan,1.076,0.0,3.8649,18.8923,23.8332
9492161,Horse Racing,OHI,2,2022-06-29 06:45:00,Japan,-22.924,0.0,8.9233,-22.1159,-36.1166
9479953,Horse Racing,TOKYO,5,2022-06-25 04:25:00,Japan,1.0,4.3,16.1467,5.5556,27.0023
9407651,Horse Racing,SAGA,4,2022-06-04 07:25:00,Japan,58.135,0.0,-59.0647,-8.6738,-9.6035
9485684,Horse Racing,URAWA,6,2022-06-27 06:45:00,Japan,4.1869,0.0,11.5166,1.3146,17.0181
9441279,Horse Racing,KANAZAWA,4,2022-06-14 05:25:00,Japan,1.6667,0.0,2.8027,-21.1315,-16.6621
9458306,Horse Racing,KOCHI,10,2022-06-19 11:50:00,Japan,-51.2036,5.5813,-88.0452,12.1298,-121.5377
9393087,Horse Racing,MIZUSAWA,11,2022-05-31 09:35:00,Japan,0.7175,0.0,17.0382,16.2554,34.0111
9458277,Horse Racing,KANAZAWA,3,2022-06-19 05:10:00,Japan,9.1657,4.2933,4.4949,4.8261,22.78
9455092,Horse Racing,SAGA,6,2022-06-18 08:30:00,Japan,2.4012,0.0,32.3422,15.602,50.3454
9441304,Horse Racing,MIZUSAWA,7,2022-06-14 07:30:00,Japan,-13.5437,0.0,3.145,0.0,-10.3987
9471657,Horse Racing,FUNABASHI,2,2022-06-23 07:10:00,Japan,3.0033,0.0,8.0524,0.7803,11.836
9448607,Horse Racing,SONODA,8,2022-06-16 06:25:00,Japan,20.1627,1.4136,-66.6975,27.6398,-17.4814
9485695,Horse Racing,OHI,5,2022-06-27 08:45:00,Japan,2.2,0.0,-74.3851,12.2335,-59.9516
9400285,Horse Racing,SONODA,2,2022-06-02 05:05:00,Japan,20.8875,0.0,39.4213,0.4268,60.7356
9448581,Horse Racing,KAWASAKI,5,2022-06-16 09:00:00,Japan,12.0178,0.0,1.7177,13.3883,27.1238
9435673,Horse Racing,TOKYO,8,2022-06-12 06:05:00,Japan,2.9,0.0,-102.0413,0.9823,-98.159
9417274,Horse Racing,MIZUSAWA,6,2022-06-07 06:55:00,Japan,7.33,0.0,30.0042,3.9965,41.3307
9492046,Horse Racing,KASAMATSU,12,2022-06-29 09:15:00,Japan,9.7092,0.0,160.81,7.3469,177.8661
9432044,Horse Racing,TOKYO,12,2022-06-11 08:30:00,Japan,20.524,0.6378,79.1916,38.3396,138.693
9427747,Horse Racing,OHI,4,2022-06-10 08:00:00,Japan,11.3261,0.0,-20.9923,1.5339,-8.1323
9488786,Horse Racing,OHI,10,2022-06-28 11:30:00,Japan,3.6192,0.0,-1.833,0.5702,2.3564
9393080,Horse Racing,MIZUSAWA,4,2022-05-31 05:15:00,Japan,0.3667,0.0,-103.7425,-9.869,-113.2448
9435609,Horse Racing,SAGA,2,2022-06-12 07:05:00,Japan,0.0083,0.0,12.5117,-1.2983,11.2217
9435666,Horse Racing,TOKYO,1,2022-06-12 02:10:00,Japan,3.9314,0.0,12.8678,4.9077,21.7069
9467749,Horse Racing,SONODA,4,2022-06-22 04:15:00,Japan,36.4591,0.0,-35.5038,11.2291,12.1844
9479842,Horse Racing,SAGA,7,2022-06-25 09:15:00,Japan,23.9,0.0,15.1739,23.8491,62.923
9411119,Horse Racing,KANAZAWA,11,2022-06-05 09:55:00,Japan,46.2416,4.2911,511.3149,98.5328,660.3804
9403330,Horse Racing,SONODA,12,2022-06-03 12:30:00,Japan,14.0734,0.0,-319.9643,2.2833,-303.6076
9488769,Horse Racing,KASAMATSU,6,2022-06-28 05:35:00,Japan,0.0767,0.0,-17.735,-26.2137,-43.872
9403338,Horse Racing,URAWA,8,2022-06-03 08:00:00,Japan,2.3163,0.0,115.1728,10.3602,127.8493
9441287,Horse Racing,KANAZAWA,12,2022-06-14 10:10:00,Japan,6.115,0.0,9.3837,0.2673,15.766
9476090,Horse Racing,SONODA,10,2022-06-24 11:20:00,Japan,-47.3641,0.0,54.1986,-0.7107,6.1238
9476103,Horse Racing,NAGOYA,3,2022-06-24 04:05:00,Japan,1.1858,11.4469,-3.7775,-4.3198,4.5354
9471668,Horse Racing,FUNABASHI,11,2022-06-23 12:10:00,Japan,-254.0714,5.1631,9.4149,7.7762,-231.7172
9420277,Horse Racing,SONODA,2,2022-06-08 03:15:00,Japan,0.4167,0.0,-15.5609,10.7108,-4.4334
9476084,Horse Racing,SONODA,6,2022-06-24 09:05:00,Japan,9.4167,0.0,-23.9034,4.9032,-9.5835
9450679,Horse Racing,KAWASAKI,1,2022-06-17 07:00:00,Japan,11.1034,0.0,-120.559,-5.0643,-114.5199
9411121,Horse Racing,MIZUSAWA,2,2022-06-05 04:20:00,Japan,1.1329,0.0,-20.8877,-12.1281,-31.8829
9403341,Horse Racing,URAWA,11,2022-06-03 09:45:00,Japan,58.9963,0.0,5.3094,7.014,71.3197
9393081,Horse Racing,MIZUSAWA,5,2022-05-31 05:55:00,Japan,6.44,0.1419,150.584,-3.8749,153.291
9413950,Horse Racing,MIZUSAWA,2,2022-06-06 04:20:00,Japan,7.2913,0.0,156.5647,19.4608,183.3168
9450668,Horse Racing,KASAMATSU,4,2022-06-17 04:50:00,Japan,7.5,0.0,-35.8983,-3.2207,-31.619
9420306,Horse Racing,NAGOYA,11,2022-06-08 08:30:00,Japan,14.27,0.0,-19.6484,-2.3962,-7.7746
9395784,Horse Racing,KASAMATSU,5,2022-06-01 05:10:00,Japan,1.8334,0.0,20.9099,-17.8583,4.885
9403339,Horse Racing,URAWA,9,2022-06-03 08:35:00,Japan,23.2813,0.0,130.6277,14.6726,168.5816
9441301,Horse Racing,MIZUSAWA,4,2022-06-14 05:45:00,Japan,2.5,0.0,-6.2475,2.4584,-1.2891
9496094,Horse Racing,OHI,3,2022-06-30 07:35:00,Japan,9.1587,0.0,72.9686,-71.8434,10.2839
9400287,Horse Racing,SONODA,4,2022-06-02 06:05:00,Japan,2.8125,0.0,36.2059,19.4881,58.5065
9424763,Horse Racing,SONODA,5,2022-06-09 04:45:00,Japan,13.0,0.0,101.4325,2.9754,117.4079
9435623,Horse Racing,KOCHI,6,2022-06-12 09:40:00,Japan,-7.415,0.0,132.4961,86.0563,211.1374
9488736,Horse Racing,KANAZAWA,10,2022-06-28 08:50:00,Japan,24.1684,0.0,66.6871,-8.9195,81.936
9483123,Horse Racing,KANAZAWA,10,2022-06-26 09:30:00,Japan,-107.0483,0.0,-139.1378,-2.4152,-248.6013
9496105,Horse Racing,SONODA,2,2022-06-30 03:15:00,Japan,6.8525,0.0,2.1337,4.3606,13.3468
9467787,Horse Racing,NAGOYA,11,2022-06-22 08:25:00,Japan,7.6528,0.0,9.576,-4.8552,12.3736
9492162,Horse Racing,OHI,3,2022-06-29 07:15:00,Japan,4.6377,0.0,-233.6267,-2.3221,-231.3111
9476095,Horse Racing,SONODA,12,2022-06-24 12:30:00,Japan,17.8166,85.8516,57.1544,6.6098,167.4324
9483176,Horse Racing,TOKYO,3,2022-06-26 02:55:00,Japan,0.3833,0.6707,-26.3734,2.4879,-22.8315
9444855,Horse Racing,SONODA,2,2022-06-15 03:10:00,Japan,1.6667,0.0,2.8794,13.5902,18.1363
9411180,Horse Racing,TOKYO,3,2022-06-05 03:05:00,Japan,0.1111,0.0,140.186,-59.7558,80.5413
9458317,Horse Racing,SAGA,9,2022-06-19 10:05:00,Japan,23.7339,10.7333,47.1155,19.4553,101.038
9455081,Horse Racing,KOCHI,11,2022-06-18 12:20:00,Japan,-28.5264,0.0,22.4451,7.901,1.8197
9438192,Horse Racing,MIZUSAWA,5,2022-06-13 05:35:00,Japan,0.0,0.0,12.3076,-1.6701,10.6375
9403324,Horse Racing,SONODA,6,2022-06-03 09:05:00,Japan,-55.86,0.0,-136.3092,-20.1941,-212.3633
9488775,Horse Racing,KASAMATSU,12,2022-06-28 09:05:00,Japan,11.8912,3.6238,41.9141,-80.9994,-23.5703
9438194,Horse Racing,MIZUSAWA,7,2022-06-13 06:45:00,Japan,0.5067,0.0,1.4625,0.5709,2.5401
9417291,Horse Racing,NAGOYA,9,2022-06-07 07:20:00,Japan,0.2,0.0,97.1283,14.1772,111.5055
9485690,Horse Racing,URAWA,12,2022-06-27 10:15:00,Japan,43.4903,6.8458,151.1787,9.9904,211.5052
9420276,Horse Racing,SONODA,1,2022-06-08 02:45:00,Japan,-10.6433,0.0,119.7796,18.2821,127.4184
9483188,Horse Racing,TOKYO,12,2022-06-26 08:15:00,Japan,19.6387,0.0,93.8458,0.344,113.8285
9479790,Horse Racing,KOCHI,1,2022-06-25 08:00:00,Japan,-3.0083,0.0,-13.754,2.2525,-14.5098
9400270,Horse Racing,KASAMATSU,12,2022-06-02 09:05:00,Japan,-31.4451,0.0,1.0218,10.2498,-20.1735
9476112,Horse Racing,NAGOYA,12,2022-06-24 08:55:00,Japan,24.72,0.0,45.394,12.0837,82.1977
9496115,Horse Racing,SONODA,12,2022-06-30 08:40:00,Japan,19.5231,4.3362,50.728,24.592,99.1793
9417294,Horse Racing,NAGOYA,12,2022-06-07 09:05:00,Japan,3.1667,0.0,115.0928,27.2102,145.4697
9400296,Horse Racing,SONODA,12,2022-06-02 10:30:00,Japan,6.4266,12.8052,157.4584,2.8954,179.5856
9455072,Horse Racing,KOCHI,7,2022-06-18 10:20:00,Japan,-1.8865,0.0,-24.4978,-5.3173,-31.7016
9458287,Horse Racing,MIZUSAWA,2,2022-06-19 05:00:00,Japan,17.119,0.0,-5.9983,-11.3429,-0.2222
9496111,Horse Racing,SONODA,8,2022-06-30 06:20:00,Japan,8.4192,0.0,19.6606,7.9395,36.0193
9492169,Horse Racing,OHI,10,2022-06-29 11:25:00,Japan,2.2462,0.0174,30.3556,1.393,34.0122
9488788,Horse Racing,OHI,12,2022-06-28 12:50:00,Japan,-2.2433,0.0,-248.8513,-4.1589,-255.2535
9492050,Horse Racing,SONODA,4,2022-06-29 04:15:00,Japan,6.1726,0.0,18.529,2.4918,27.1934
9485701,Horse Racing,OHI,11,2022-06-27 12:10:00,Japan,-32.844,0.2468,70.0545,21.9381,59.3954
9424750,Horse Racing,OHI,11,2022-06-09 12:10:00,Japan,5.4358,0.0,-20.1961,1.9143,-12.846
9496096,Horse Racing,OHI,5,2022-06-30 08:45:00,Japan,11.612,4.3018,25.2447,2.0094,43.1679
9411125,Horse Racing,MIZUSAWA,6,2022-06-05 06:40:00,Japan,0.5,0.0,17.3765,-16.6868,1.1897
9483171,Horse Racing,SAGA,9,2022-06-26 10:05:00,Japan,58.5492,0.0,-74.9299,26.4006,10.0199
9441315,Horse Racing,KAWASAKI,6,2022-06-14 09:15:00,Japan,-13.8342,1.7252,-46.5222,1.6159,-57.0153
9458283,Horse Racing,KANAZAWA,9,2022-06-19 08:45:00,Japan,-28.6,0.0,59.4284,-66.7668,-35.9384
9427743,Horse Racing,NAGOYA,12,2022-06-10 09:00:00,Japan,-34.908,0.0,53.8437,-19.5741,-0.6384
9403297,Horse Racing,KASAMATSU,12,2022-06-03 09:25:00,Japan,-3.5,0.0,80.0751,11.1104,87.6855
9417283,Horse Racing,NAGOYA,2,2022-06-07 03:25:00,Japan,0.0,0.0,22.4569,1.6994,24.1563
9479791,Horse Racing,KOCHI,2,2022-06-25 08:35:00,Japan,14.0,4.3,20.8784,44.8235,84.0019
9435639,Horse Racing,MIZUSAWA,9,2022-06-12 08:50:00,Japan,1.7717,0.0,38.415,1.9103,42.097
9479831,Horse Racing,SAGA,2,2022-06-25 06:30:00,Japan,13.3333,0.0,1.8642,23.2996,38.4971
9488783,Horse Racing,OHI,8,2022-06-28 10:20:00,Japan,22.8017,9.2033,104.8847,22.522,159.4117
9488764,Horse Racing,KASAMATSU,1,2022-06-28 02:55:00,Japan,-32.1328,0.0,26.6202,-116.8193,-122.3319
9496110,Horse Racing,SONODA,7,2022-06-30 05:50:00,Japan,10.45,0.0,-123.346,-7.2299,-120.1259
9458295,Horse Racing,MIZUSAWA,10,2022-06-19 09:40:00,Japan,23.7918,0.0,80.7847,6.2297,110.8062
9485699,Horse Racing,OHI,9,2022-06-27 11:00:00,Japan,12.5392,0.0,-28.3599,-5.4328,-21.2535
9483158,Horse Racing,HAKODATE,8,2022-06-26 05:35:00,Japan,-27.335,2.15,13.237,0.0,-11.948
9485689,Horse Racing,URAWA,11,2022-06-27 09:40:00,Japan,2.0069,0.0,-83.6681,-23.4831,-105.1443
9431987,Horse Racing,SAGA,4,2022-06-11 07:30:00,Japan,3.3333,0.0,14.8983,-85.7045,-67.4729
9458292,Horse Racing,MIZUSAWA,7,2022-06-19 07:55:00,Japan,5.2501,28.6221,21.7567,9.4454,65.0743
9496112,Horse Racing,SONODA,9,2022-06-30 06:55:00,Japan,-76.2216,0.0,-27.83,4.4567,-99.5949
9488727,Horse Racing,KANAZAWA,2,2022-06-28 04:15:00,Japan,0.0967,0.0,10.5132,4.386,14.9959
9420338,Horse Racing,OHI,7,2022-06-08 09:45:00,Japan,20.5517,0.0,90.53,11.5655,122.6472
9450666,Horse Racing,KASAMATSU,2,2022-06-17 03:40:00,Japan,-3.5,2.5696,101.9258,-19.7611,81.2343
9448606,Horse Racing,SONODA,7,2022-06-16 05:50:00,Japan,8.2418,0.0,-9.3433,-26.9576,-28.0591
9496106,Horse Racing,SONODA,3,2022-06-30 03:45:00,Japan,9.3858,0.0,-38.4833,-4.0609,-33.1584
9411124,Horse Racing,MIZUSAWA,5,2022-06-05 06:05:00,Japan,0.0,0.0,9.635,0.6007,10.2357
9458302,Horse Racing,KOCHI,6,2022-06-19 09:45:00,Japan,-5.8299,0.2061,44.1106,12.8542,51.341
9463868,Horse Racing,MIZUSAWA,10,2022-06-21 09:05:00,Japan,-4.9951,0.0,34.7558,7.4333,37.194
9411122,Horse Racing,MIZUSAWA,3,2022-06-05 04:55:00,Japan,0.4611,0.0,36.997,0.0001,37.4582
9395806,Horse Racing,URAWA,3,2022-06-01 05:20:00,Japan,1.6667,0.0,-141.4132,-61.1794,-200.9259
9431994,Horse Racing,SAGA,11,2022-06-11 11:25:00,Japan,-1.7783,0.0,20.6626,12.0999,30.9842
9441286,Horse Racing,KANAZAWA,11,2022-06-14 09:30:00,Japan,-10.625,0.0,-22.9507,3.4137,-30.162
9400265,Horse Racing,KASAMATSU,7,2022-06-02 06:15:00,Japan,-90.25,0.0,9.9501,1.7161,-78.5838
9417309,Horse Racing,OHI,1,2022-06-07 06:30:00,Japan,12.119,0.3412,7.6292,0.186,20.2754
9411112,Horse Racing,KANAZAWA,4,2022-06-05 05:15:00,Japan,2.0,0.076,-1321.3122,6.6104,-1312.6258
9395781,Horse Racing,KASAMATSU,2,2022-06-01 03:35:00,Japan,8.775,0.0,16.7469,-7.3627,18.1592
9471696,Horse Racing,SONODA,12,2022-06-23 08:40:00,Japan,124.9979,0.0,38.5805,15.243,178.8214
9476106,Horse Racing,NAGOYA,6,2022-06-24 05:40:00,Japan,2.8,0.0,-80.8225,6.2478,-71.7747
9395789,Horse Racing,KASAMATSU,10,2022-06-01 08:00:00,Japan,9.1087,0.0,5.9463,3.8545,18.9095
9479944,Horse Racing,TOKYO,1,2022-06-25 02:05:00,Japan,0.16,0.0,-11.3692,2.2601,-8.9491
9492041,Horse Racing,KASAMATSU,7,2022-06-29 06:10:00,Japan,4.8407,0.0,-39.775,-5.7243,-40.6586
9467779,Horse Racing,NAGOYA,3,2022-06-22 04:00:00,Japan,0.0,0.0,-19.4108,3.2373,-16.1735
9393078,Horse Racing,MIZUSAWA,2,2022-05-31 04:05:00,Japan,9.2467,0.0,47.4928,25.7385,82.478
9400301,Horse Racing,URAWA,5,2022-06-02 06:20:00,Japan,9.1642,0.0,27.9848,13.6589,50.8079
9492045,Horse Racing,KASAMATSU,11,2022-06-29 08:30:00,Japan,14.7484,0.0,196.8091,10.528,222.0855
9492035,Horse Racing,KASAMATSU,1,2022-06-29 02:55:00,Japan,3.4985,0.0,35.1157,3.3799,41.9941
9395812,Horse Racing,URAWA,9,2022-06-01 08:30:00,Japan,8.5574,0.0,19.4055,33.0031,60.966
9448566,Horse Racing,KASAMATSU,6,2022-06-16 05:35:00,Japan,0.5,0.0,6.5612,-5.78,1.2812
9492038,Horse Racing,KASAMATSU,4,2022-06-29 04:30:00,Japan,5.0193,17.2204,1.3647,5.1778,28.7822
9435670,Horse Racing,TOKYO,5,2022-06-12 04:35:00,Japan,4.1667,0.0,40.0792,3.3271,47.573
9424737,Horse Racing,NAGOYA,10,2022-06-09 07:50:00,Japan,11.49,0.0,35.9648,2.9998,50.4546
9420344,Horse Racing,OHI,12,2022-06-08 12:50:00,Japan,-27.33,0.0,192.4961,31.778,196.9441
9441303,Horse Racing,MIZUSAWA,6,2022-06-14 06:55:00,Japan,9.3333,0.0,1.4374,0.8447,11.6154
9444828,Horse Racing,KASAMATSU,1,2022-06-15 03:50:00,Japan,2.5,0.0,3.4137,0.5442,6.4579
9460965,Horse Racing,MIZUSAWA,4,2022-06-20 05:30:00,Japan,2.8758,0.0,5.5375,-0.6128,7.8005
